ID,ST_Code,Area_Name,ST_Name,Region,Age,Persons,Males,Females,education_Persons,education_Males,education_Females,School_Persons,School_Males,School_Females,College_Persons,College_Males,College_Females,Vocational_Persons,Vocational_Males,Vocational_Females,Other_Persons,Other_Males,Other_Females,Literacy_Persons,Literacy_Males,Literacy_Females
995,560,District - Baleshwar 08,Shabar,Rural,All ages,4015,2078,1937,606,374,232,582,354,228,23,19,4,1,1,0,0,0,0,0,0,0
996,560,District - Baleshwar 08,Shabar,Rural,0-5,547,299,248,11,4,7,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0
997,560,District - Baleshwar 08,Shabar,Rural,6-14,948,489,459,502,301,201,502,301,201,0,0,0,0,0,0,0,0,0,0,0,0
998,560,District - Baleshwar 08,Shabar,Rural,15-19,318,171,147,70,51,19,64,47,17,6,4,2,0,0,0,0,0,0,0,0,0
999,560,District - Baleshwar 08,Shabar,Rural,20-24,348,179,169,20,15,5,5,2,3,15,13,2,0,0,0,0,0,0,0,0,0
1000,560,District - Baleshwar 08,Shabar,Rural,25+,1842,934,908,3,3,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0
1001,560,District - Baleshwar 08,Shabar,Rural,Unknown,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,560,District - Baleshwar 08,Shabar,Urban,All ages,88,51,37,17,12,5,14,10,4,3,2,1,0,0,0,0,0,0,0,0,0
1003,560,District - Baleshwar 08,Shabar,Urban,0-5,8,6,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,560,District - Baleshwar 08,Shabar,Urban,6-14,26,14,12,10,6,4,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1005,560,District - Baleshwar 08,Shabar,Urban,15-19,13,8,5,5,4,1,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0
1006,560,District - Baleshwar 08,Shabar,Urban,20-24,8,7,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1007,560,District - Baleshwar 08,Shabar,Urban,25+,33,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,560,District - Baleshwar 08,Shabar,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,561,District - Baleshwar 08,Sounti,Total,All ages,1076,519,557,85,59,26,82,56,26,3,3,0,0,0,0,0,0,0,0,0,0
1010,561,District - Baleshwar 08,Sounti,Total,0-5,157,72,85,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,561,District - Baleshwar 08,Sounti,Total,6-14,240,119,121,68,47,21,68,47,21,0,0,0,0,0,0,0,0,0,0,0,0
1012,561,District - Baleshwar 08,Sounti,Total,15-19,98,50,48,11,9,2,9,7,2,2,2,0,0,0,0,0,0,0,0,0,0
1013,561,District - Baleshwar 08,Sounti,Total,20-24,69,29,40,4,1,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1014,561,District - Baleshwar 08,Sounti,Total,25+,510,248,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,561,District - Baleshwar 08,Sounti,Total,Unknown,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,561,District - Baleshwar 08,Sounti,Rural,All ages,1070,516,554,82,57,25,79,54,25,3,3,0,0,0,0,0,0,0,0,0,0
1017,561,District - Baleshwar 08,Sounti,Rural,0-5,157,72,85,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,561,District - Baleshwar 08,Sounti,Rural,6-14,237,117,120,65,45,20,65,45,20,0,0,0,0,0,0,0,0,0,0,0,0
1019,561,District - Baleshwar 08,Sounti,Rural,15-19,98,50,48,11,9,2,9,7,2,2,2,0,0,0,0,0,0,0,0,0,0
1020,561,District - Baleshwar 08,Sounti,Rural,20-24,69,29,40,4,1,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1021,561,District - Baleshwar 08,Sounti,Rural,25+,507,247,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,561,District - Baleshwar 08,Sounti,Rural,Unknown,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,561,District - Baleshwar 08,Sounti,Urban,All ages,6,3,3,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1024,561,District - Baleshwar 08,Sounti,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,561,District - Baleshwar 08,Sounti,Urban,6-14,3,2,1,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1026,561,District - Baleshwar 08,Sounti,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,561,District - Baleshwar 08,Sounti,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,561,District - Baleshwar 08,Sounti,Urban,25+,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,561,District - Baleshwar 08,Sounti,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,562,District - Baleshwar 08,Tharua,Total,All ages,48,19,29,7,4,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1031,562,District - Baleshwar 08,Tharua,Total,0-5,8,2,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1032,562,District - Baleshwar 08,Tharua,Total,6-14,15,4,11,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1033,562,District - Baleshwar 08,Tharua,Total,15-19,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,562,District - Baleshwar 08,Tharua,Total,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,562,District - Baleshwar 08,Tharua,Total,25+,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,562,District - Baleshwar 08,Tharua,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,562,District - Baleshwar 08,Tharua,Rural,All ages,33,14,19,7,4,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1038,562,District - Baleshwar 08,Tharua,Rural,0-5,5,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1039,562,District - Baleshwar 08,Tharua,Rural,6-14,12,4,8,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1040,562,District - Baleshwar 08,Tharua,Rural,15-19,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,562,District - Baleshwar 08,Tharua,Rural,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,562,District - Baleshwar 08,Tharua,Rural,25+,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,562,District - Baleshwar 08,Tharua,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,562,District - Baleshwar 08,Tharua,Urban,All ages,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,562,District - Baleshwar 08,Tharua,Urban,0-5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,562,District - Baleshwar 08,Tharua,Urban,6-14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,562,District - Baleshwar 08,Tharua,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,562,District - Baleshwar 08,Tharua,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,562,District - Baleshwar 08,Tharua,Urban,25+,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,562,District - Baleshwar 08,Tharua,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,990,District - Baleshwar 08,Generic Tribes etc.,Total,All ages,1388,747,641,248,180,68,236,173,63,12,7,5,0,0,0,0,0,0,0,0,0
1052,990,District - Baleshwar 08,Generic Tribes etc.,Total,0-5,185,101,84,12,9,3,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0
1053,990,District - Baleshwar 08,Generic Tribes etc.,Total,6-14,392,241,151,191,144,47,191,144,47,0,0,0,0,0,0,0,0,0,0,0,0
1054,990,District - Baleshwar 08,Generic Tribes etc.,Total,15-19,136,73,63,37,20,17,30,18,12,7,2,5,0,0,0,0,0,0,0,0,0
1055,990,District - Baleshwar 08,Generic Tribes etc.,Total,20-24,118,53,65,8,7,1,3,2,1,5,5,0,0,0,0,0,0,0,0,0,0
1056,990,District - Baleshwar 08,Generic Tribes etc.,Total,25+,556,279,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,990,District - Baleshwar 08,Generic Tribes etc.,Total,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,990,District - Baleshwar 08,Generic Tribes etc.,Rural,All ages,747,392,355,51,32,19,50,31,19,1,1,0,0,0,0,0,0,0,0,0,0
1059,990,District - Baleshwar 08,Generic Tribes etc.,Rural,0-5,105,67,38,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1060,990,District - Baleshwar 08,Generic Tribes etc.,Rural,6-14,181,89,92,37,23,14,37,23,14,0,0,0,0,0,0,0,0,0,0,0,0
1061,990,District - Baleshwar 08,Generic Tribes etc.,Rural,15-19,76,45,31,10,7,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1062,990,District - Baleshwar 08,Generic Tribes etc.,Rural,20-24,62,27,35,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1063,990,District - Baleshwar 08,Generic Tribes etc.,Rural,25+,322,164,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,990,District - Baleshwar 08,Generic Tribes etc.,Rural,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,990,District - Baleshwar 08,Generic Tribes etc.,Urban,All ages,641,355,286,197,148,49,186,142,44,11,6,5,0,0,0,0,0,0,0,0,0
1066,990,District - Baleshwar 08,Generic Tribes etc.,Urban,0-5,80,34,46,11,9,2,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0
1067,990,District - Baleshwar 08,Generic Tribes etc.,Urban,6-14,211,152,59,154,121,33,154,121,33,0,0,0,0,0,0,0,0,0,0,0,0
1068,990,District - Baleshwar 08,Generic Tribes etc.,Urban,15-19,60,28,32,27,13,14,20,11,9,7,2,5,0,0,0,0,0,0,0,0,0
1069,990,District - Baleshwar 08,Generic Tribes etc.,Urban,20-24,56,26,30,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0
1070,990,District - Baleshwar 08,Generic Tribes etc.,Urban,25+,234,115,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,990,District - Baleshwar 08,Generic Tribes etc.,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
